Sentence,Aspect Term,polarity,augmented_sentences
I had the Pad Thai and the noodles were sticky.,noodles,negative,"While eating Pad Thai, I noticed the noodles had a sticky texture."
I had the Pad Thai and the noodles were sticky.,noodles,negative,The Pad Thai I tried came with noodles that were gluey and sticky.
"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",dishes,negative,It's frustrating that we had to spend roughly 20 dollars per dish and needed five dishes just to achieve a satisfactory flavor.
"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",dishes,negative,The issue is we shelled out about twenty bucks for each dish and required five of them to finally taste something decent.
"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",dishes,negative,What makes it worse is paying around twenty dollars a dish and having to order five dishes before the food tasted acceptable.
Dinner took almost 4 hours without any lag time.,Dinner,negative,Dinner lasted nearly 4 hours with no breaks.
Dinner took almost 4 hours without any lag time.,Dinner,negative,Almost 4 hours passed during Dinner without any pause.
Dinner took almost 4 hours without any lag time.,Dinner,negative,Dinner stretched to almost 4 hours without interruption.
"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",people with carts of food,negative,"The people with carts of food can't comprehend you since they lack English, they just serve the tasty items you gesture toward."
"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",people with carts of food,negative,"Because the people with carts of food speak no English, they fail to understand you; they merely hand over the yummy dishes you indicate."
"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",people with carts of food,negative,You aren't understood by the people with carts of food due to the language barrier; their only role is to deliver the appetizing food you point to.
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager,negative,"The manager insisted that nothing on the bill could be reimbursed, highlighting the whole team's lack of sophistication."
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager,negative,"According to the manager, no item on the bill was eligible for compensation, underscoring the group's lack of sophistication."
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager,negative,"The manager stated that he was unable to refund anything on the bill, revealing the entire group's lack of sophistication."
"But for whatever reason, prices are about twice as high.",prices,negative,"For some reason, prices are roughly double what they should be."
"But for whatever reason, prices are about twice as high.",prices,negative,"Whatever the cause, prices are approximately two times higher."
